Data,Control
-0.049559163,4
-0.049285822,4
-0.04897687,4
-0.048632074,4
-0.048251215,4
-0.047834094,4
-0.047380528,4
-0.046890351,4
-0.046363416,4
-0.045799594,4
-0.045198774,4
-0.044560862,4
-0.043885784,4
-0.043173482,4
-0.04242392,4
-0.041637077,4
-0.040812952,4
-0.039951563,4
-0.039052946,4
-0.038117157,4
-0.037144269,4
-0.036134375,4
-0.035087587,4
-0.034004035,4
-0.032883868,4
-0.031727255,4
-0.030534383,4
-0.029305457,4
-0.028040703,4
-0.026740363,4
-0.025404701,4
-0.024033996,4
-0.022628549,4
-0.021188677,4
-0.019714717,4
-0.018207025,4
-0.016665973,4
-0.015091952,4
-0.013485373,4
-0.011846663,4
-0.010176267,4
-0.008474649,4
-0.00674229,4
-0.004979686,4
-0.003187355,4
-0.001365828,4
0.000484344,4
0.002362597,4
0.004268346,4
0.006200992,4
0.008159921,4
0.0101445,4
0.012154082,4
0.014188005,4
0.01624559,4
0.018326145,4
0.020428961,4
0.022553316,4
0.024698473,4
0.026863682,4
0.029048176,4
0.031251179,4
0.033471899,4
0.035709531,4
0.037963259,4
0.040232253,4
0.042515672,4
0.044812663,4
0.047122361,4
0.049443892,4
0.051776368,4
0.054118894,4
0.056470563,4
0.058830458,4
0.061197655,4
0.063571217,4
0.065950203,4
0.06833366,4
0.070720629,4
0.073110144,4
0.07550123,4
0.077892906,4
0.080284186,4
0.082674076,4
0.085061578,4
0.087445688,4
0.089825397,4
0.092199693,4
0.094567557,4
0.096927971,4
0.099279911,4
0.101622349,4
0.103954258,4
0.106274606,4
0.108582363,4
0.110876494,4
0.113155967,4
0.115419747,4
0.117666801,4
0.119896096,4
0.1221066,4
0.124297283,4
0.126467117,4
0.128615076,4
0.130740136,4
0.132841278,4
0.134917485,4
0.136967746,4
0.138991053,4
0.140986403,4
0.142952801,4
0.144889253,4
0.146794775,4
0.14866839,4
0.150509125,4
0.152316018,4
0.154088111,4
0.15582446,4
0.157524123,4
0.159186173,4
0.16080969,4
0.162393764,4
0.163937496,4
0.165439998,4
0.166900392,4
0.168317814,4
0.169691409,4
0.171020337,4
0.172303769,4
0.173540891,4
0.174730901,4
0.175873012,4
0.176966451,4
0.178010459,4
0.179004292,4
0.179947224,4
0.180838541,4
0.181677548,4
0.182463564,4
0.183195926,4
0.18387399,4
0.184497126,4
0.185064723,4
0.18557619,4
0.18603095,4
0.18642845,4
0.186768152,4
0.187049538,4
0.187272111,4
0.187435391,4
0.187538922,4
0.187582264,4
0.187565001,4
0.187486736,4
0.187347093,4
0.187145718,4
0.186882277,4
0.186556461,4
0.186167978,4
0.185716562,4
0.185201969,4
0.184623974,4
0.183982379,4
0.183277006,4
0.182507701,4
0.181674333,4
0.180776793,4
0.179814998,4
0.178788886,4
0.177698419,4
0.176543584,4
0.175324391,4
0.174040873,4
0.172693088,4
0.171281118,4
0.16980507,4
0.168265072,4
0.166661279,4
0.164993869,4
0.163263045,4
0.161469034,4
0.159612086,4
0.157692478,4
0.155710508,4
0.1536665,4
0.151560802,4
0.149393786,4
0.147165848,4
0.144877408,4
0.14252891,4
0.140120822,4
0.137653635,4
0.135127865,4
0.13254405,4
0.129902753,4
0.12720456,4
0.124450078,4
0.121639941,4
0.118774802,4
0.11585534,4
0.112882254,4
0.109856266,4
0.106778121,4
0.103648586,4
0.100468449,4
0.09723852,4
0.09395963,4
0.090632631,4
0.087258397,4
0.083837822,4
0.080371819,4
0.076861324,4
0.07330729,4
0.06971069,4
0.066072518,4
0.062393786,4
0.058675524,4
0.054918781,4
0.051124623,4
0.047294136,4
0.043428421,4
0.039528597,4
0.035595798,4
0.031631178,4
0.027635904,4
0.023611159,4
0.019558141,4
0.015478063,4
0.011372154,4
0.007241654,4
0.003087819,4
-0.001088083,4
-0.005284771,4
-0.009500952,4
-0.01373532,4
-0.017986558,4
-0.022253339,4
-0.026534325,4
-0.030828166,4
-0.035133505,4
-0.039448974,4
-0.043773197,4
-0.04810479,4
-0.052442359,4
-0.056784506,4
-0.061129824,4
-0.065476899,4
-0.069824314,4
-0.074170644,4
-0.078514459,4
-0.082854327,4
-0.087188808,4
-0.091516464,4
-0.095835849,4
-0.100145518,4
-0.104444022,4
-0.108729912,4
-0.113001737,4
-0.117258046,4
-0.12149739,4
-0.125718317,4
-0.12991938,4
-0.13409913,4
-0.138256123,4
-0.142388918,4
-0.146496074,4
-0.150576157,4
-0.154627736,4
-0.158649385,4
-0.162639684,4
-0.166597217,4
-0.170520576,4
-0.174408359,4
-0.178259172,4
-0.182071629,4
-0.185844352,4
-0.189575972,4
-0.193265129,4
-0.196910474,4
-0.200510668,4
-0.204064382,4
-0.207570299,4
-0.211027115,4
-0.214433537,4
-0.217788285,4
-0.221090094,4
-0.224337711,4
-0.227529897,4
-0.23066543,4
-0.233743102,4
-0.23676172,4
-0.239720109,4
-0.242617109,4
-0.245451577,4
-0.24822239,4
-0.25092844,4
-0.25356864,4
-0.256141918,4
-0.258647226,4
-0.261083532,4
-0.263449826,4
-0.265745119,4
-0.267968439,4
-0.270118841,4
-0.272195397,4
-0.274197203,4
-0.276123378,4
-0.277973062,4
-0.279745418,4
-0.281439635,4
-0.283054923,4
-0.284590519,4
-0.28604568,4
-0.287419693,4
-0.288711865,4
-0.289921533,4
-0.291048057,4
-0.292090822,4
-0.293049242,4
-0.293922755,4
-0.294710828,4
-0.295412952,4
-0.296028648,4
-0.296557463,4
-0.296998972,4
-0.297352778,4
-0.297618511,4
-0.297795831,4
-0.297884424,4
-0.297884007,4
-0.297794325,4
-0.297615151,4
-0.297346288,4
-0.296987567,4
-0.29653885,4
-0.296000028,4
-0.295371019,4
-0.294651775,4
-0.293842273,4
-0.292942523,4
-0.291952564,4
-0.290872465,4
-0.289702323,4
-0.288442267,4
-0.287092455,4
-0.285653076,4
-0.284124348,4
-0.282506519,4
-0.280799866,4
-0.279004698,4
-0.277121352,4
-0.275150196,4
-0.273091626,4
-0.270946069,4
-0.268713982,4
-0.266395849,4
-0.263992187,4
-0.261503538,4
-0.258930476,4
-0.256273604,4
-0.253533552,4
-0.250710979,4
-0.247806573,4
-0.244821051,4
-0.241755158,4
-0.238609664,4
-0.23538537,4
-0.232083103,4
-0.228703717,4
-0.225248095,4
-0.221717143,4
-0.218111797,4
-0.214433018,4
-0.210681792,4
-0.206859131,4
-0.202966073,4
-0.199003681,4
-0.194973042,4
-0.190875268,4
-0.186711495,4
-0.182482881,4
-0.178190611,4
-0.173835889,4
-0.169419944,4
-0.164944027,4
-0.16040941,4
-0.155817387,4
-0.151169273,4
-0.146466404,4
-0.141710136,4
-0.136901845,4
-0.132042925,4
-0.127134791,4
-0.122178875,4
-0.117176627,4
-0.112129516,4
-0.107039027,4
-0.101906662,4
-0.096733939,4
-0.091522392,4
-0.086273569,4
-0.080989034,4
-0.075670365,4
-0.070319153,4
-0.064937002,4
-0.05952553,4
-0.054086367,4
-0.048621152,4
-0.043131539,4
-0.037619188,4
-0.032085774,4
-0.026532977,4
-0.020962488,4
-0.015376006,4
-0.009775238,4
-0.004161898,4
0.001462294,4
0.007095611,4
0.01273632,4
0.018382686,4
0.024032966,4
0.029685415,4
0.035338285,4
0.040989826,4
0.046638283,4
0.052281903,4
0.05791893,4
0.063547609,4
0.069166185,4
0.074772902,4
0.080366009,4
0.085943755,4
0.091504391,4
0.097046172,4
0.102567357,4
0.10806621,4
0.113540999,4
0.118989998,4
0.124411486,4
0.129803752,4
0.135165088,4
0.140493797,4
0.145788189,4
0.151046584,4
0.156267311,4
0.16144871,4
0.166589129,4
0.171686931,4
0.176740489,4
0.181748189,4
0.186708428,4
0.191619619,4
0.196480188,4
0.201288576,4
0.206043238,4
0.210742646,4
0.215385288,4
0.219969667,4
0.224494305,4
0.228957741,4
0.233358533,4
0.237695257,4
0.241966507,4
0.246170898,4
0.250307066,4
0.254373667,4
0.258369376,4
0.262292892,4
0.266142935,4
0.269918247,4
0.273617595,4
0.277239767,4
0.280783574,4
0.284247855,4
0.287631469,4
0.290933303,4
0.294152268,4
0.2972873,4
0.300337363,4
0.303301447,4
0.306178566,4
0.308967765,4
0.311668114,4
0.314278711,4
0.316798683,4
0.319227185,4
0.321563401,4
0.323806542,4
0.325955851,4
0.328010599,4
0.329970087,4
0.331833645,4
0.333600637,4
0.335270452,4
0.336842515,4
0.338316278,4
0.339691226,4
0.340966874,4
0.342142771,4
0.343218495,4
0.344193656,4
0.345067899,4
0.345840896,4
0.346512356,4
0.347082018,4
0.347549653,4
0.347915066,4
0.348178093,4
0.348338604,4
0.348396501,4
0.348351718,4
0.348204224,4
0.347954018,4
0.347601134,4
0.347145638,4
0.346587629,4
0.345927238,4
0.345164629,4
0.3443,4
0.343333581,4
0.342265633,4
0.341096451,4
0.339826363,4
0.338455727,4
0.336984936,4
0.335414414,4
0.333744615,4
0.331976028,4
0.330109171,4
0.328144595,4
0.326082883,4
0.323924647,4
0.32167053,4
0.319321209,4
0.316877387,4
0.314339801,4
0.311709215,4
0.308986426,4
0.306172257,4
0.303267564,4
0.300273228,4
0.297190161,4
0.294019304,4
0.290761625,4
0.287418119,4
0.28398981,4
0.280477748,4
0.276883011,4
0.273206702,4
0.26944995,4
0.265613911,4
0.261699766,4
0.257708719,4
0.253642,4
0.249500864,4
0.245286589,4
0.241000474,4
0.236643844,4
0.232218044,4
0.227724443,4
0.22316443,4
0.218539415,4
0.21385083,4
0.209100125,4
0.204288772,4
0.199418259,4
0.194490095,4
0.189505806,4
0.184466937,4
0.179375048,4
0.174231718,4
0.169038539,4
0.163797121,4
0.158509088,4
0.153176079,4
0.147799746,4
0.142381755,4
0.136923784,4
0.131427525,4
0.125894679,4
0.120326961,4
0.114726094,4
0.109093813,4
0.10343186,4
0.097741988,4
0.092025958,4
0.086285538,4
0.080522502,4
0.074738633,4
0.068935717,4
0.063115548,4
0.057279922,4
0.051430642,4
0.045569512,4
0.039698341,4
0.033818938,4
0.027933115,4
0.022042685,4
0.016149462,4
0.010255258,4
0.004361887,4
-0.00152884,4
-0.007415114,4
-0.013295128,4
-0.019167078,4
-0.025029164,4
-0.030879591,4
-0.036716566,4
-0.042538306,4
-0.04834303,4
-0.054128965,4
-0.059894346,4
-0.065637416,4
-0.071356425,4
-0.077049632,4
-0.082715307,4
-0.088351729,4
-0.093957188,4
-0.099529984,4
-0.105068431,4
-0.110570853,4
-0.116035589,4
-0.121460991,4
-0.126845423,4
-0.132187265,4
-0.137484913,4
-0.142736776,4
-0.147941281,4
-0.153096871,4
-0.158202006,4
-0.163255163,4
-0.168254839,4
-0.173199546,4
-0.178087818,4
-0.182918208,4
-0.187689289,4
-0.192399652,4
-0.197047912,4
-0.201632704,4
-0.206152684,4
-0.210606531,4
-0.214992948,4
-0.219310657,4
-0.223558407,4
-0.227734969,4
-0.231839139,4
-0.235869738,4
-0.23982561,4
-0.243705625,4
-0.24750868,4
-0.251233697,4
-0.254879623,4
-0.258445434,4
-0.261930131,4
-0.265332743,4
-0.268652327,4
-0.271887966,4
-0.275038775,4
-0.278103892,4
-0.281082487,4
-0.283973759,4
-0.286776935,4
-0.289491271,4
-0.292116053,4
-0.294650597,4
-0.297094249,4
-0.299446385,4
-0.30170641,4
-0.303873762,4
-0.305947907,4
-0.307928343,4
-0.3098146,4
-0.311606236,4
-0.313302843,4
-0.314904042,4
-0.316409487,4
-0.317818862,4
-0.319131884,4
-0.320348301,4
-0.32146789,4
-0.322490463,4
-0.323415862,4
-0.324243961,4
-0.324974666,4
-0.325607912,4
-0.326143669,4
-0.326581937,4
-0.326922748,4
-0.327166163,4
-0.327312279,4
-0.327361219,4
-0.327313142,4
-0.327168235,4
-0.326926717,4
-0.326588838,4
-0.326154879,4
-0.325625151,4
-0.324999995,4
-0.324279783,4
-0.323464918,4
-0.322555833,4
-0.321552987,4
-0.320456874,4
-0.319268014,4
-0.317986958,4
-0.316614283,4
-0.315150597,4
-0.313596537,4
-0.311952767,4
-0.310219978,4
-0.308398891,4
-0.306490252,4
-0.304494835,4
-0.302413442,4
-0.3002469,4
-0.297996061,4
-0.295661806,4
-0.293245038,4
-0.290746687,4
-0.288167708,4
-0.285509079,4
-0.282771803,4
-0.279956907,4
-0.277065439,4
-0.274098473,4
-0.271057103,4
-0.267942447,4
-0.264755641,4
-0.261497848,4
-0.258170245,4
-0.254774036,4
-0.251310439,4
-0.247780695,4
-0.244186064,4
-0.240527823,4
-0.236807266,4
-0.233025708,4
-0.229184479,4
-0.225284926,4
-0.221328411,4
-0.217316314,4
-0.213250027,4
-0.20913096,4
-0.204960535,4
-0.200740188,4
-0.196471368,4
-0.192155538,4
-0.187794171,4
-0.183388752,4
-0.178940778,4
-0.174451756,4
-0.169923203,4
-0.165356645,4
-0.160753617,4
-0.156115663,4
-0.151444334,4
-0.146741188,4
-0.142007792,4
-0.137245715,4
-0.132456535,4
-0.127641833,4
-0.122803198,4
-0.117942218,4
-0.113060488,4
-0.108159604,4
-0.103241166,4
-0.098306773,4
-0.093358028,4
-0.088396534,4
-0.083423892,4
-0.078441706,4
-0.073451575,4
-0.068455101,4
-0.063453879,4
-0.058449505,4
-0.053443571,4
-0.048437663,4
-0.043433367,4
-0.038432261,4
-0.033435917,4
-0.028445904,4
-0.023463783,4
-0.018491108,4
-0.013529426,4
-0.008580276,4
-0.003645188,4
0.001274316,4
0.006176725,4
0.011060536,4
0.015924257,4
0.020766409,4
0.025585521,4
0.030380138,4
0.035148813,4
0.039890116,4
0.044602627,4
0.049284941,4
0.053935668,4
0.058553432,4
0.063136873,4
0.067684644,4
0.072195418,4
0.07666788,4
0.081100736,4
0.085492705,4
0.089842528,4
0.094148961,4
0.09841078,4
0.102626778,4
0.106795769,4
0.110916585,4
0.114988081,4
0.119009127,4
0.122978619,4
0.126895469,4
0.130758615,4
0.134567013,4
0.138319643,4
0.142015504,4
0.145653622,4
0.149233043,4
0.152752835,4
0.156212092,4
0.159609929,4
0.162945487,4
0.166217929,4
0.169426444,4
0.172570244,4
0.175648566,4
0.178660673,4
0.181605851,4
0.184483412,4
0.187292695,4
0.190033062,4
0.192703903,4
0.195304632,4
0.19783469,4
0.200293544,4
0.202680687,4
0.204995638,4
0.207237943,4
0.209407175,4
0.211502932,4
0.213524839,4
0.215472549,4
0.21734574,4
0.219144119,4
0.220867417,4
0.222515395,4
0.224087837,4
0.225584556,4
0.227005393,4
0.228350213,4
0.22961891,4
0.230811404,4
0.23192764,4
0.232967591,4
0.233931258,4
0.234818666,4
0.235629866,4
0.236364939,4
0.237023987,4
0.237607141,4
0.238114558,4
0.23854642,4
0.238902934,4
0.239184333,4
0.239390876,4
0.239522845,4
0.23958055,4
0.239564322,4
0.23947452,4
0.239311525,4
0.239075743,4
0.238767602,4
0.238387558,4
0.237936085,4
0.237413685,4
0.236820878,4
0.236158211,4
0.235426251,4
0.234625587,4
0.233756831,4
0.232820615,4
0.231817593,4
0.23074844,4
0.22961385,4
0.22841454,4
0.227151244,4
0.225824718,4
0.224435734,4
0.222985086,4
0.221473585,4
0.21990206,4
0.218271359,4
0.216582346,4
0.214835902,4
0.213032925,4
0.211174329,4
0.209261046,4
0.207294019,4
0.205274209,4
0.203202593,4
0.201080158,4
0.198907907,4
0.196686859,4
0.19441804,4
0.192102495,4
0.189741275,4
0.187335447,4
0.184886088,4
0.182394284,4
0.179861134,4
0.177287745,4
0.174675234,4
0.172024726,4
0.169337358,4
0.166614269,4
0.163856612,4
0.161065542,4
0.158242224,4
0.155387827,4
0.152503527,4
0.149590505,4
0.146649946,4
0.143683041,4
0.140690983,4
0.13767497,4
0.134636202,4
0.131575881,4
0.128495212,4
0.125395401,4
0.122277655,4
0.119143182,4
0.115993189,4
0.112828885,4
0.109651476,4
0.106462167,4
0.103262163,4
0.100052664,4
0.09683487,4
0.093609976,4
0.090379176,4
0.087143656,4
0.083904602,4
0.080663192,4
0.077420601,4
0.074177996,4
0.070936539,4
0.067697386,4
0.064461685,4
0.061230576,4
0.058005194,4
0.054786663,4
0.051576099,4
0.048374609,4
0.045183291,4
0.042003233,4
0.038835512,4
0.035681196,4
0.03254134,4
0.02941699,4
0.026309177,4
0.023218923,4
0.020147237,4
0.017095114,4
0.014063536,4
0.011053473,4
0.008065879,4
0.005101696,4
0.002161851,4
-0.000752745,4
-0.003641195,4
-0.006502617,4
-0.009336145,4
-0.012140929,4
-0.014916136,4
-0.017660948,4
-0.020374565,4
-0.023056203,4
-0.025705096,4
-0.028320494,4
-0.030901666,4
-0.0334479,4
-0.035958499,4
-0.038432788,4
-0.040870107,4
-0.043269817,4
-0.045631297,4
-0.047953946,4
-0.050237181,4
-0.05248044,4
-0.054683179,4
-0.056844874,4
-0.058965021,4
-0.061043136,4
-0.063078756,4
-0.065071437,4
-0.067020756,4
-0.068926308,4
-0.070787713,4
-0.072604608,4
-0.074376651,4
-0.076103521,4
-0.077784919,4
-0.079420566,4
-0.081010202,4
-0.082553589,4
-0.084050511,4
-0.085500772,4
-0.086904196,4
-0.088260629,4
-0.089569936,4
-0.090832005,4
-0.092046743,4
-0.093214079,4
-0.094333962,4
-0.09540636,4
-0.096431264,4
-0.097408684,4
-0.098338651,4
-0.099221215,4
-0.100056448,4
-0.10084444,4
-0.101585302,4
-0.102279164,4
-0.102926178,4
-0.103526511,4
-0.104080354,4
-0.104587915,4
-0.105049419,4
-0.105465114,4
-0.105835263,4
-0.10616015,4
-0.106440076,4
-0.10667536,4
-0.106866339,4
-0.107013368,4
-0.107116819,4
-0.10717708,4
-0.107194559,4
-0.107169678,4
-0.107102876,4
-0.106994609,4
-0.106845348,4
-0.10665558,4
-0.106425808,4
-0.106156548,4
-0.105848333,4
-0.10550171,4
-0.105117239,4
-0.104695496,4
-0.104237069,4
-0.10374256,4
-0.103212583,4
-0.102647765,4
-0.102048747,4
-0.10141618,4
-0.100750726,4
-0.100053062,4
-0.099323872,4
-0.098563852,4
-0.097773709,4
-0.096954159,4
-0.096105928,4
-0.09522975,4
-0.094326371,4
-0.093396542,4
-0.092441023,4
-0.091460583,4
-0.090455997,4
-0.089428048,4
-0.088377523,4
-0.087305219,4
-0.086211937,4
-0.085098482,4
-0.083965666,4
-0.082814305,4
-0.081645219,4
-0.080459232,4
-0.079257172,4
-0.07803987,4
-0.076808158,4
-0.075562873,4
-0.074304851,4
-0.073034932,4
-0.071753956,4
-0.070462763,4
-0.069162194,4
-0.067853091,4
-0.066536294,4
-0.065212643,4
-0.063882975,4
-0.062548128,4
-0.061208936,4
-0.059866231,4
-0.058520844,4
-0.0571736,4
-0.055825321,4
-0.054476828,4
-0.053128934,4
-0.051782449,4
-0.050438177,4
-0.049096919,4
-0.047759467,4
-0.046426609,4
-0.045099125,4
-0.04377779,4
-0.042463371,4
-0.041156626,4
-0.039858307,4
-0.038569157,4
-0.03728991,4
-0.036021292,4
-0.03476402,4
-0.0335188,4
-0.032286329,4
-0.031067294,4
-0.029862371,4
-0.028672226,4
-0.027497512,4
-0.026338874,4
-0.025196942,4
-0.024072335,4
-0.022965662,4
-0.021877516,4
-0.02080848,4
-0.019759123,4
-0.01873,4
-0.017721653,4
-0.016734612,4
-0.01576939,4
-0.014826488,4
-0.013906392,4
-0.013009573,4
-0.012136488,4
-0.011287578,4
-0.010463269,4
-0.009663972,4
-0.008890084,4
-0.008141982,4
-0.007420031,4
-0.006724578,4
-0.006055956,4
-0.005414478,4
-0.004800443,4
-0.004214134,4
-0.003655815,4
-0.003125736,4
-0.002624127,4
-0.002151203,4
-0.001707161,4
-0.001292182,4
-0.000906428,4
-0.000550045,4
-0.000223162,4
7.41114E-05,4
0.000341682,4
0.000579472,4
0.000787426,4
0.000965501,4
0.001113675,4
0.001231942,4
0.001320313,4
0.001378819,4
0.001407506,4
0.001406437,4
0.001375696,4
0.001315381,4
0.001225609,4
0.001106513,4
0.000958244,4
0.00078097,4
0.000574876,4
0.000340165,4
7.70535E-05,4
-0.000214221,4
-0.000533408,4
-0.000880238,4
-0.001254427,4
-0.001655674,4
-0.00208366,4
-0.002538055,4
-0.003018508,4
-0.003524656,4
-0.00405612,4
-0.004612503,4
-0.005193397,4
-0.005798378,4
-0.006427004,4
-0.007078824,4
-0.00775337,4
-0.008450159,4
-0.009168696,4
-0.009908472,4
-0.010668965,4
-0.01144964,4
-0.012249949,4
-0.013069332,4
-0.013907215,4
-0.014763015,4
-0.015636134,4
-0.016525966,4
-0.017431892,4
-0.018353282,4
-0.019289497,4
-0.020239885,4
-0.021203787,4
-0.022180534,4
-0.023169446,4
-0.024169836,4
-0.025181007,4
-0.026202254,4
-0.027232865,4
-0.028272119,4
-0.029319289,4
-0.030373641,4
-0.031434433,4
-0.032500918,4
-0.033572343,4
-0.03464795,4
-0.035726975,4
-0.036808649,4
-0.0378922,4
-0.03897685,4
-0.040061819,4
-0.041146324,4
-0.042229576,4
-0.043310787,4
-0.044389166,4
-0.045463919,4
-0.046534252,4
-0.047599368,4
-0.048658472,4
-0.049710767,4
-0.050755457,4
-0.051791745,4
-0.052818837,4
-0.053835939,4
-0.054842259,4
-0.055837007,4
-0.056819395,4
-0.05778864,4
-0.058743959,4
-0.059684575,4
-0.060609714,4
-0.061518606,4
-0.062410487,4
-0.063284597,4
-0.064140182,4
-0.064976494,4
-0.065792792,4
-0.066588338,4
-0.067362407,4
-0.068114275,4
-0.06884323,4
-0.069548568,4
-0.070229591,4
-0.07088561,4
-0.071515949,4
-0.072119936,4
-0.072696913,4
-0.07324623,4
-0.073767249,4
-0.074259342,4
-0.074721891,4
-0.075154292,4
-0.07555595,4
-0.075926286,4
-0.07626473,4
-0.076570725,4
-0.076843729,4
-0.077083212,4
-0.077288657,4
-0.077459563,4
-0.077595442,4
-0.07769582,4
-0.077760239,4
-0.077788254,4
-0.077779437,4
-0.077733375,4
-0.077649672,4
-0.077527945,4
-0.077367829,4
-0.077168977,4
-0.076931055,4
-0.07665375,4
-0.076336763,4
-0.075979814,4
-0.075582639,4
-0.075144993,4
-0.074666648,4
-0.074147395,4
-0.073587041,4
-0.072985415,4
-0.07234236,4
-0.071657741,4
-0.07093144,4
-0.070163359,4
-0.069353418,4
-0.068501557,4
-0.067607735,4
-0.066671928,4
-0.065694136,4
-0.064674373,4
-0.063612678,4
-0.062509104,4
-0.061363728,4
-0.060176646,4
-0.05894797,4
-0.057677837,4
-0.0563664,4
-0.055013834,4
-0.053620331,4
-0.052186106,4
-0.050711391,4
-0.04919644,4
-0.047641525,4
-0.046046938,4
-0.044412991,4
-0.042740015,4
-0.041028361,4
-0.039278399,4
-0.037490519,4
-0.035665129,4
-0.033802657,4
-0.03190355,4
-0.029968274,4
-0.027997313,4
-0.02599117,4
-0.023950366,4
-0.021875443,4
-0.019766957,4
-0.017625485,4
-0.015451621,4
-0.013245978,4
-0.011009183,4
-0.008741884,4
-0.006444744,4
-0.004118445,4
-0.001763682,4
0.00061883,4
0.003028362,4
0.005464167,4
0.007925484,4
0.010411536,4
0.012921532,4
0.015454663,4
0.018010107,4
0.02058703,4
0.02318458,4
0.025801893,4
0.028438093,4
0.031092287,4
0.033763573,4
0.036451034,4
0.039153742,4
0.041870756,4
0.044601126,4
0.047343887,4
0.050098066,4
0.052862679,4
0.055636731,4
0.058419218,4
0.061209126,4
0.064005432,4
0.066807106,4
0.069613108,4
0.072422389,4
0.075233896,4
0.078046566,4
0.080859331,4
0.083671116,4
0.086480839,4
0.089287415,4
0.092089752,4
0.094886755,4
0.097677323,4
0.100460353,4
0.103234738,4
0.105999366,4
0.108753127,4
0.111494905,4
0.114223584,4
0.116938047,4
0.119637176,4
0.122319852,4
0.124984958,4
0.127631375,4
0.130257989,4
0.132863682,4
0.135447344,4
0.138007862,4
0.14054413,4
0.143055042,4
0.145539499,4
0.147996404,4
0.150424664,4
0.152823194,4
0.155190913,4
0.157526744,4
0.15982962,4
0.162098478,4
0.164332264,4
0.166529931,4
0.168690441,4
0.170812764,4
0.172895879,4
0.174938774,4
0.176940449,4
0.178899912,4
0.180816183,4
0.182688292,4
0.184515284,4
0.186296211,4
0.188030142,4
0.189716157,4
0.191353348,4
0.192940822,4
0.194477701,4
0.19596312,4
0.197396229,4
0.198776194,4
0.200102195,4
0.201373431,4
0.202589114,4
0.203748474,4
0.204850759,4
0.205895233,4
0.206881179,4
0.207807897,4
0.208674706,4
0.209480943,4
0.210225966,4
0.210909151,4
0.211529893,4
0.212087609,4
0.212581734,4
0.213011725,4
0.21337706,4
0.213677237,4
0.213911777,4
0.214080222,4
0.214182136,4
0.214217103,4
0.214184733,4
0.214084657,4
0.213916528,4
0.213680024,4
0.213374843,4
0.213000711,4
0.212557374,4
0.212044603,4
0.211462194,4
0.210809964,4
0.210087759,4
0.209295446,4
0.208432918,4
0.207500091,4
0.206496908,4
0.205423336,4
0.204279368,4
0.203065019,4
0.201780334,4
0.200425378,4
0.199000247,4
0.197505057,4
0.195939953,4
0.194305104,4
0.192600705,4
0.190826977,4
0.188984166,4
0.187072542,4
0.185092403,4
0.183044071,4
0.180927894,4
0.178744246,4
0.176493524,4
0.174176154,4
0.171792583,4
0.169343287,4
0.166828765,4
0.164249541,4
0.161606164,4
0.158899208,4
0.156129272,4
0.153296978,4
0.150402974,4
0.147447932,4
0.144432545,4
0.141357535,4
0.138223644,4
0.135031638,4
0.131782306,4
0.128476461,4
0.12511494,4
0.121698598,4
0.118228318,4
0.114705002,4
0.111129572,4
0.107502977,4
0.103826182,4
0.100100176,4
0.096325968,4
0.092504586,4
0.088637082,4
0.084724523,4
0.080767999,4
0.076768617,4
0.072727505,4
0.068645807,4
0.064524688,4
0.060365327,4
0.056168924,4
0.051936694,4
0.047669869,4
0.043369699,4
0.039037446,4
0.034674391,4
0.030281829,4
0.025861069,4
0.021413435,4
0.016940264,4
0.012442907,4
0.007922727,4
0.003381101,4
-0.001180584,4
-0.005760927,4
-0.010358518,4
-0.014971935,4
-0.019599748,4
-0.024240514,4
-0.028892783,4
-0.033555097,4
-0.038225988,4
-0.042903981,4
-0.047587593,4
-0.052275336,4
-0.056965715,4
-0.061657228,4
-0.066348369,4
-0.071037629,4
-0.07572349,4
-0.080404436,4
-0.085078944,4
-0.089745489,4
-0.094402546,4
-0.099048587,4
-0.103682082,4
-0.108301501,4
-0.112905316,4
-0.117491997,4
-0.122060017,4
-0.126607849,4
-0.13113397,4
-0.135636858,4
-0.140114996,4
-0.144566868,4
-0.148990966,4
-0.153385783,4
-0.157749821,4
-0.162081586,4
-0.166379591,4
-0.170642354,4
-0.174868405,4
-0.179056277,4
-0.183204515,4
-0.187311671,4
-0.191376309,4
-0.195397002,4
-0.199372331,4
-0.203300894,4
-0.207181294,4
-0.211012152,4
-0.214792098,4
-0.218519776,4
-0.222193846,4
-0.225812978,4
-0.22937586,4
-0.232881195,4
-0.2363277,4
-0.239714108,4
-0.243039171,4
-0.246301657,4
-0.249500349,4
-0.252634052,4
-0.255701587,4
-0.258701795,4
-0.261633534,4
-0.264495685,4
-0.267287148,4
-0.270006843,4
-0.27265371,4
-0.275226713,4
-0.277724837,4
-0.280147088,4
-0.282492495,4
-0.284760111,4
-0.286949012,4
-0.289058297,4
-0.291087089,4
-0.293034536,4
-0.294899812,4
-0.296682114,4
-0.298380665,4
-0.299994714,4
-0.301523536,4
-0.302966432,4
-0.304322731,4
-0.305591787,4
-0.306772983,4
-0.307865727,4
-0.308869457,4
-0.309783639,4
-0.310607765,4
-0.311341357,4
-0.311983966,4
-0.312535171,4
-0.312994579,4
-0.31336183,4
-0.313636588,4
-0.313818552,4
-0.313907446,4
-0.313903027,4
-0.313805081,4
-0.313613424,4
-0.313327902,4
-0.312948392,4
-0.312474801,4
-0.311907067,4
-0.311245157,4
-0.310489072,4
-0.30963884,4
-0.308694522,4
-0.307656209,4
-0.306524024,4
-0.305298118,4
-0.303978676,4
-0.302565913,4
