Input,Case1_LNoise,Case1_HPF(1),Case1_LPF(2),Case1_Kal(3),Case1_HPF_Kal(13),Case1_LPF_Kal(23),Case1_EKF(4),Case1_Label
0.150935714,-0.146087992,0.329449371,3.04E-06,0.297015071,0.278907998,8.898747004,-0.328143761,1
0.156276168,-0.140932529,0.327700546,3.04E-06,0.297015071,0.278907998,8.898747004,-0.328143761,1
0.161571558,-0.135821834,0.325853957,3.04E-06,0.297015071,0.278907998,8.898747004,-0.328143761,1
0.166820356,-0.130757433,0.323910143,3.04E-06,0.297015071,0.278907998,8.898747004,-0.328143761,1
0.172021048,-0.12574084,0.32186967,3.04E-06,0.297015071,0.278907998,8.898747004,-0.328143761,1
0.177172136,-0.120773554,0.31973313,3.04E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.182272133,-0.115857061,0.317501145,3.04E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.187319569,-0.110992831,0.315174365,3.04E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.192312988,-0.106182319,0.312753465,3.04E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.19725095,-0.101426966,0.310239147,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.202132032,-0.096728194,0.307632144,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.206954826,-0.092087412,0.304933211,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.211717941,-0.087506009,0.302143132,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.216420004,-0.082985359,0.299262716,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.221059658,-0.078526819,0.2962928,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.225635566,-0.074131724,0.293234245,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.230146409,-0.069801396,0.290087939,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.234590885,-0.065537135,0.286854793,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.238967713,-0.061340221,0.283535745,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.24327563,-0.057211917,0.280131758,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.247513395,-0.053153466,0.276643819,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.251679786,-0.049166088,0.273072938,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.2557736,-0.045250986,0.26942015,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.259793658,-0.041409339,0.265686513,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.263738801,-0.037642306,0.261873111,3.03E-06,0.3083741,0.345072372,8.80593266,-0.308417686,1
0.267607889,-0.033951026,0.257981047,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.271399809,-0.030336613,0.254011449,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.275113466,-0.026800161,0.249965468,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.27874779,-0.023342741,0.245844274,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.282301732,-0.0199654,0.241649062,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.285774267,-0.016669163,0.237381047,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.289164395,-0.013455031,0.233041464,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.292471138,-0.010323982,0.22863157,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.295693542,-0.007276969,0.224152643,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.298830677,-0.004314921,0.219605979,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.30188164,-0.001438743,0.214992893,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.304845551,0.001350686,0.210314723,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.307721554,0.004052511,0.205572822,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.31050882,0.006665903,0.200768563,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.313206547,0.009190059,0.195903336,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.315813955,0.0116242,0.190978549,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.318330293,0.013967576,0.185995629,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.320754835,0.01621946,0.180956017,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.323086882,0.018379154,0.175861172,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.325325762,0.020445985,0.170712568,3.03E-06,0.283177574,0.227477426,8.746819106,-0.282309066,1
0.327470828,0.022419308,0.165511695,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.329521464,0.024298504,0.160260058,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.331477076,0.026082983,0.154959177,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.333337101,0.02777218,0.149610586,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.335101003,0.02936556,0.144215832,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.336768273,0.030862613,0.138776477,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.338338431,0.03226286,0.133294093,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.339811023,0.033565847,0.127770269,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.341185625,0.03477115,0.122206601,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.34246184,0.035878374,0.116604699,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.343639301,0.036887149,0.110966184,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.344717668,0.037797137,0.105292687,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.34569663,0.038608027,0.09958585,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.346575905,0.039319537,0.093847324,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.347355238,0.039931413,0.088078768,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.348034407,0.040443431,0.082281851,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.348613213,0.040855395,0.076458252,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.349091492,0.041167139,0.070609653,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.349469104,0.041378524,0.064737747,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.349745941,0.041489442,0.058844233,3.03E-06,0.224344634,-0.041542493,8.716774837,-0.253321804,1
0.349921923,0.041499814,0.052930815,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.349996999,0.041409588,0.046999204,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.349971148,0.041218743,0.041051116,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.349844376,0.040927287,0.035088272,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.349616722,0.040535257,0.029112395,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.34928825,0.040042718,0.023125215,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.348859054,0.039449765,0.017128464,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.34832926,0.038756522,0.011123876,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.347699019,0.037963142,0.005113189,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.346968513,0.037069808,-0.00090186,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.346137953,0.036076729,-0.00691953,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.345207579,0.034984146,-0.012938081,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.344177658,0.033792327,-0.018955772,3.03E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.343048488,0.032501569,-0.024970861,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.341820395,0.031112197,-0.03098161,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.340493731,0.029624567,-0.03698628,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.339068881,0.028039061,-0.042983132,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.337546255,0.026356089,-0.048970434,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.335926292,0.024576092,-0.054946453,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.334209459,0.022699537,-0.060909459,3.04E-06,0.138637725,0.181671698,8.707706112,-0.22527692,1
0.332396251,0.020726918,-0.066857729,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.330487191,0.018658759,-0.072789542,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.32848283,0.01649561,-0.078703182,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.326383745,0.014238049,-0.084596937,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.324190542,0.011886683,-0.090469104,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.321903854,0.009442144,-0.096317983,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.319524339,0.00690509,-0.102141882,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.317052684,0.004276209,-0.107939117,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.314489602,0.001556214,-0.113708009,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.311835831,-0.001254157,-0.119446892,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.309092138,-0.004154137,-0.125154103,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.306259313,-0.007142937,-0.130827992,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.303338173,-0.010219737,-0.136466917,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.30032956,-0.013383697,-0.142069247,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.297234342,-0.016633948,-0.147633361,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.294053412,-0.019969598,-0.153157649,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.290787687,-0.023389728,-0.158640511,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.287438108,-0.026893398,-0.164080363,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.284005642,-0.030479641,-0.16947563,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.280491278,-0.034147468,-0.17482475,3.04E-06,0.035889998,0.040029342,8.708986231,-0.201875824,1
0.27689603,-0.037895863,-0.180126175,3.04E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.273220934,-0.041723792,-0.185378372,3.04E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.269467051,-0.045630193,-0.19057982,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.265635462,-0.049613985,-0.195729014,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.261727273,-0.053674062,-0.200824464,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.257743611,-0.057809296,-0.205864694,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.253685624,-0.06201854,-0.210848247,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.249554482,-0.066300623,-0.215773678,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.245351378,-0.070654352,-0.220639563,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.241077522,-0.075078517,-0.225444493,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.236734148,-0.079571885,-0.230187077,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.232322507,-0.084133202,-0.234865942,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.227843873,-0.088761197,-0.239479733,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.223299536,-0.093454577,-0.244027114,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.218690807,-0.098212033,-0.248506768,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.214019014,-0.103032236,-0.252917398,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.209285506,-0.107913837,-0.257257727,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.204491647,-0.112855471,-0.261526497,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.19963882,-0.117855757,-0.265722473,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.194728423,-0.122913295,-0.269844438,3.03E-06,-0.072118089,-0.101243788,8.708674242,-0.186277243,1
0.189761873,-0.128026668,-0.273891198,3.03E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.184740602,-0.133194445,-0.277861582,3.03E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.179666058,-0.138415176,-0.281754438,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.174539705,-0.143687399,-0.285568639,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.16936302,-0.149009635,-0.289303078,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.164137496,-0.154380391,-0.292956675,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.158864641,-0.159798161,-0.296528369,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.153545975,-0.165261423,-0.300017125,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.148183031,-0.170768644,-0.303421932,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.142777356,-0.176318277,-0.306741802,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.137330508,-0.181908763,-0.309975773,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.13184406,-0.187538531,-0.313122905,3.02E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.126319592,-0.193206,-0.316182287,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.120758697,-0.198909575,-0.31915303,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.11516298,-0.204647653,-0.322034273,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.109534054,-0.21041862,-0.324825178,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.103873541,-0.216220854,-0.327524936,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.098183075,-0.222052721,-0.330132762,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.092464297,-0.227912581,-0.332647899,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.086718854,-0.233798783,-0.335069616,3.01E-06,-0.173004644,-0.31990869,8.694883856,-0.180736162,1
0.080948405,-0.239709672,-0.337397209,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.075154614,-0.245643584,-0.339630002,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.06933915,-0.251598846,-0.341767345,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.063503691,-0.257573783,-0.343808615,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.057649919,-0.263566711,-0.34575322,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.051779524,-0.269575942,-0.347600592,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.045894197,-0.275599783,-0.349350193,3.00E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.039995635,-0.281636537,-0.351001513,2.99E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.03408554,-0.287684502,-0.352554071,2.99E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.028165616,-0.293741975,-0.354007413,2.99E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.02223757,-0.299807249,-0.355361114,2.99E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.016303112,-0.305878612,-0.356614779,2.99E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.010363952,-0.311954355,-0.35776804,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
0.004421803,-0.318032764,-0.358820559,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.00152162,-0.324112126,-0.359772028,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.007464605,-0.330190726,-0.360622166,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.013405437,-0.336266851,-0.361370722,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.019342404,-0.342338788,-0.362017475,2.98E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.025273793,-0.348404824,-0.362562233,2.97E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.031197894,-0.354463248,-0.363004833,2.97E-06,-0.255200926,-0.158005134,8.657146161,-0.186346013,1
-0.037112998,-0.360512353,-0.363345143,2.97E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.0430174,-0.366550433,-0.363583057,2.97E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.048909397,-0.372575784,-0.363718502,2.96E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.054787291,-0.378586707,-0.363751434,2.96E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.060649386,-0.384581508,-0.363681837,2.96E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.066493991,-0.390558496,-0.363509726,2.96E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.072319422,-0.396515985,-0.363235144,2.96E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.078123999,-0.402452296,-0.362858166,2.95E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.083906047,-0.408365753,-0.362378894,2.95E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.089663899,-0.414254691,-0.361797461,2.95E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.095395895,-0.420117448,-0.361114028,2.95E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.101100383,-0.425952371,-0.360328789,2.94E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.106775716,-0.431757815,-0.359441962,2.94E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.112420259,-0.437532144,-0.358453799,2.94E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.118032383,-0.44327373,-0.357364578,2.94E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.123610471,-0.448980954,-0.356174609,2.93E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.129152914,-0.454652207,-0.354884228,2.93E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.134658114,-0.460285891,-0.353493802,2.93E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.140124482,-0.465880419,-0.352003727,2.93E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.145550444,-0.471434214,-0.350414426,2.92E-06,-0.309273034,-0.289747845,8.587610454,-0.202913572,1
-0.150934433,-0.476945711,-0.348726352,2.92E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.156274899,-0.482413358,-0.346939986,2.92E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.161570299,-0.487835614,-0.345055838,2.91E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.166819109,-0.493210953,-0.343074445,2.91E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.172019813,-0.49853786,-0.340996374,2.91E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.177170912,-0.503814835,-0.338822217,2.91E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.182270922,-0.509040394,-0.336552595,2.90E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.18731837,-0.514213066,-0.334188159,2.90E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.192311802,-0.519331394,-0.331729583,2.90E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.197249778,-0.524393939,-0.329177572,2.89E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.202130874,-0.529399276,-0.326532855,2.89E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.206953682,-0.534345999,-0.32379619,2.89E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.211716811,-0.539232715,-0.320968359,2.88E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.216418889,-0.544058052,-0.318050173,2.88E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.221058558,-0.548820654,-0.315042468,2.88E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.225634482,-0.553519181,-0.311946105,2.87E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.23014534,-0.558152316,-0.308761971,2.87E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.234589832,-0.562718756,-0.305490979,2.87E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.238966676,-0.567217221,-0.302134066,2.86E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.24327461,-0.571646447,-0.298692195,2.86E-06,-0.328999693,-0.36752362,8.481946014,-0.228980858,1
-0.247512392,-0.576005192,-0.295166353,2.86E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.2516788,-0.580292235,-0.29155755,2.85E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.255772632,-0.584506373,-0.287866821,2.85E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.259792708,-0.588646427,-0.284095226,2.85E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.263737868,-0.592711236,-0.280243846,2.84E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.267606975,-0.596699663,-0.276313786,2.84E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.271398913,-0.600610592,-0.272306174,2.84E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.275112589,-0.604442929,-0.268222159,2.83E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.278746932,-0.608195604,-0.264062913,2.83E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.282300893,-0.611867568,-0.25982963,2.83E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.285773448,-0.615457797,-0.255523526,2.82E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.289163596,-0.618965288,-0.251145836,2.82E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.292470359,-0.622389065,-0.246697817,2.82E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.295692783,-0.625728172,-0.242180745,2.81E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.298829939,-0.628981682,-0.237595918,2.81E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.301880922,-0.63214869,-0.232944652,2.80E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.304844854,-0.635228314,-0.228228283,2.80E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.307720878,-0.638219702,-0.223448165,2.80E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.310508166,-0.641122022,-0.21860567,2.79E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.313205914,-0.643934472,-0.213702189,2.79E-06,-0.312083023,-0.210995526,8.339841772,-0.261991521,1
-0.315813343,-0.646656273,-0.208739131,2.79E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.318329703,-0.649286673,-0.203717921,2.78E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.320754267,-0.651824946,-0.19864,2.78E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.323086336,-0.654270394,-0.193506829,2.77E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.325325238,-0.656622343,-0.188319881,2.77E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.327470328,-0.658880148,-0.183080646,2.77E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.329520985,-0.66104319,-0.177790629,2.76E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.33147662,-0.663110878,-0.172451351,2.76E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.333336668,-0.665082647,-0.167064344,2.75E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.335100594,-0.666957962,-0.161631157,2.75E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.336767887,-0.668736313,-0.15615335,2.75E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.338338068,-0.670417219,-0.150632498,2.74E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.339810683,-0.672000228,-0.145070186,2.74E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.341185308,-0.673484915,-0.139468014,2.73E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.342461547,-0.674870883,-0.13382759,2.73E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.343639032,-0.676157764,-0.128150535,2.73E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.344717423,-0.677345219,-0.122438481,2.72E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.345696408,-0.678432936,-0.116693069,2.72E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.346575707,-0.679420634,-0.110915951,2.71E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.347355064,-0.680308057,-0.105108785,2.71E-06,-0.260411077,-0.102011248,8.165046798,-0.298582725,1
-0.348034256,-0.681094982,-0.099273242,2.71E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.348613087,-0.681781213,-0.093410997,2.70E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.34909139,-0.682366582,-0.087523736,2.70E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349469026,-0.682850952,-0.081613151,2.69E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349745887,-0.683234213,-0.075680941,2.69E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349921893,-0.683516286,-0.069728809,2.69E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349996993,-0.683697119,-0.063758467,2.68E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
