Input,Case3_HNoise,Case3_HPF(1),Case3_LPF(2),Case3_Kal(3),Case3_HPF_Kal(13),Case3_LPF_Kal(23),Case3_EKF(4),Case3_Label
-0.131813832,0.137355433,-0.232324613,0.318360794,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.126289159,0.216002184,0.272061029,0.321411781,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.120728069,0.217231493,0.246653338,0.325208871,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.115132165,0.134835528,-0.288017501,0.328265296,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.109503061,0.039457671,-0.843125653,0.329689187,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.10384238,0.013644791,-0.910973056,0.330002999,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.098151754,0.075955517,-0.431763913,0.330662644,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.092432824,0.163899011,0.151420075,0.332718424,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.08668724,0.191390257,0.299987701,0.335848916,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.080916658,0.127897738,-0.124982778,0.338656029,0.2914945,0.12981637,0.200771711,0.430834882,23234
-0.075122743,0.026515482,-0.735018962,0.33994998,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.069307165,-0.024849812,-0.971413392,0.339842771,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.063471601,0.015701735,-0.618895991,0.339644842,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.057617733,0.105542166,-0.00355178,0.340659906,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.051747251,0.156709175,0.306980753,0.342986001,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.045861847,0.116779792,0.025394413,0.345425054,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.039963217,0.017069372,-0.591137276,0.346584116,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.034053064,-0.056158042,-0.977403726,0.346155783,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.028133091,-0.040998924,-0.779808824,0.345200609,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.022205005,0.043177484,-0.181465126,0.345171841,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.016270516,0.113538729,0.266159399,0.346579146,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.010331335,0.099946492,0.150258869,0.348519886,0.159004991,-0.302601296,0.270360845,0.399940881,23234
-0.004389174,0.009443005,-0.423778325,0.349508887,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.001554251,-0.08022197,-0.929262783,0.348843815,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.007497229,-0.092072341,-0.902439587,0.347250836,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.013438045,-0.020675574,-0.368862155,0.346216954,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.019374985,0.062864234,0.180101717,0.346622857,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.025306339,0.076280712,0.239031365,0.347933236,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.031230395,0.001782108,-0.246865107,0.348688994,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.037145445,-0.097589481,-0.831375238,0.347848808,0.159004991,-0.302601296,0.270360845,0.399940881,23234
0.043049784,-0.135917149,-0.977527734,0.345746611,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.048941708,-0.08339922,-0.551281284,0.343784708,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.05481952,0.006252796,0.055238578,0.343144652,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.060681523,0.045197885,0.284257948,0.343701112,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.066526028,-0.007772288,-0.074830656,0.344137305,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.072351349,-0.109345069,-0.691836727,0.343155875,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.078155806,-0.171506713,-0.999347416,0.340671932,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.083937726,-0.142460268,-0.714404326,0.337891386,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.089695441,-0.05424591,-0.098654227,0.336202549,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.095427291,0.006718187,0.282207684,0.335900065,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.101131622,-0.020910147,0.078535216,0.335914376,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.106806791,-0.116997845,-0.521805869,0.334795461,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.112451161,-0.198445328,-0.966160948,0.33204639,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.118063103,-0.19558637,-0.84519485,0.32858064,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.123640999,-0.116237394,-0.269232956,0.325882715,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.129183242,-0.038509597,0.233171191,0.324643788,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.134688233,-0.038992386,0.201185293,0.324126759,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.140154384,-0.122335954,-0.334614923,0.32284448,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.145580119,-0.216974442,-0.880357226,0.319927598,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.150963874,-0.240921805,-0.932937096,0.315924427,0.011543921,-0.640064515,0.308053728,0.310180103,23234
0.156304096,-0.17714795,-0.442570086,0.312297442,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.161599245,-0.08923469,0.141436166,0.310079331,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.166847794,-0.062917492,0.283772871,0.308924205,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.17204823,-0.127259265,-0.144709955,0.307426298,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.177199053,-0.227928656,-0.748264077,0.304413132,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.182298778,-0.277150652,-0.970092669,0.300024223,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.187345934,-0.234405144,-0.604267293,0.295583571,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.192339066,-0.143679565,0.014941878,0.29238316,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.197276733,-0.093025691,0.320391913,0.290495919,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.202157513,-0.133603912,0.033495101,0.288709501,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.206979997,-0.232645278,-0.579649439,0.285641756,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.211742795,-0.303577812,-0.952906734,0.281012349,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.216444533,-0.285619094,-0.740608535,0.27590139,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.221083856,-0.19965806,-0.13535983,0.271757302,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.225659426,-0.129048546,0.309040548,0.269066088,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.230169924,-0.142972911,0.186759245,0.266905456,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.234614048,-0.232834865,-0.386951088,0.263793754,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.238990517,-0.320161645,-0.881715371,0.25905319,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.243298069,-0.328750319,-0.839661334,0.253434014,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.247535463,-0.254727226,-0.296386031,0.248425782,-0.082802014,-0.541317301,0.310175585,0.213269505,23234
0.251701475,-0.170108249,0.251771041,0.244888923,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.255794906,-0.156586598,0.304059279,0.242264748,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.259814573,-0.230423328,-0.184296158,0.2390902,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.263759319,-0.327495895,-0.760929519,0.234344105,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.267628005,-0.362251044,-0.89223842,0.228387166,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.271419517,-0.306361009,-0.453976408,0.222631492,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.27513276,-0.214766886,0.154514406,0.218243481,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.278766664,-0.17516502,0.377455608,0.215072631,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.282320181,-0.227378378,0.013611532,0.211791116,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.285792287,-0.326742521,-0.598696671,0.207115807,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.289181979,-0.385168913,-0.892643038,0.200989216,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.292488281,-0.352132177,-0.594035088,0.194633604,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.29571024,-0.261121972,0.026593744,0.189428514,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.298846925,-0.198851855,0.402710138,0.185643712,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.301897433,-0.225534363,0.192647843,0.182192467,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.304860884,-0.319521029,-0.406267144,0.177632003,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.307736424,-0.397205049,-0.839138395,0.171491314,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.310523222,-0.389888187,-0.703669501,0.164705547,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.313220476,-0.306940829,-0.120034775,0.158757591,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.315827408,-0.227186131,0.379607195,0.154316089,-0.126455132,-0.14477313,0.277532254,0.128256124,23234
0.318343266,-0.226429634,0.340376415,0.150622073,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.320767324,-0.307763286,-0.197115235,0.146188152,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.323098883,-0.398722025,-0.73410369,0.140167422,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.325337272,-0.41790716,-0.772235405,0.133133524,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.327481845,-0.349823305,-0.271752647,0.126554674,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.329531982,-0.259124152,0.311952072,0.12144523,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.331487094,-0.231169567,0.447020405,0.117434551,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.333346616,-0.293545558,0.014114892,0.113109222,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.335110012,-0.39070128,-0.58386412,0.107314014,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.336776773,-0.43502171,-0.792204613,0.100215474,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.338346419,-0.38738,-0.414383988,0.093150292,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.339818498,-0.293110055,0.207247527,0.087397852,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.341192584,-0.240326306,0.506220651,0.083005473,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.342468282,-0.278911294,0.21275484,0.078746421,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.343645223,-0.3746535,-0.3982082,0.073249275,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.344723069,-0.440700897,-0.759786122,0.066260334,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.345701508,-0.417411958,-0.534346449,0.058878396,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.346580259,-0.327189497,0.076074188,0.052546068,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.347359067,-0.253883333,0.515520086,0.047724977,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.348037709,-0.265698897,0.385258064,0.043472901,-0.176442383,0.097801642,0.214077163,0.029899365,23234
0.348615988,-0.35248924,-0.189630617,0.03831159,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349093738,-0.435083882,-0.675250921,0.031587422,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349470821,-0.43807761,-0.619756213,0.024073889,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349747128,-0.359157527,-0.06877552,0.017262017,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.34992258,-0.271229392,0.476536033,0.011991086,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349997127,-0.255388305,0.520255369,0.007678559,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349970745,-0.326360166,0.027639285,0.002857234,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349843444,-0.418962711,-0.542934381,-0.003474252,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.34961526,-0.448033761,-0.661398797,-0.010929209,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.349286259,-0.386728943,-0.213340719,-0.018086847,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.348856535,-0.291202319,0.394806913,-0.023796975,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.348326212,-0.24897866,0.609435961,-0.02823592,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.347695444,-0.298483659,0.238746261,-0.032742843,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.346964412,-0.393715646,-0.370915781,-0.03858696,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.346133328,-0.446539445,-0.653488076,-0.045799071,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.34520243,-0.407717621,-0.343629322,-0.053141681,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.344171987,-0.31217934,0.279325823,-0.059245195,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.343042297,-0.246906878,0.648184144,-0.063865564,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.341813685,-0.270964763,0.429367089,-0.068107115,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.340486505,-0.361196393,-0.170400245,-0.073405695,-0.264465811,-0.045914487,0.126194377,-0.107066855,23234
0.33906114,-0.433514409,-0.594152813,-0.08020702,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.337538002,-0.42021055,-0.446758314,-0.087555354,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.335917528,-0.332206669,0.141798397,-0.09397068,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.334200188,-0.249013608,0.635921192,-0.098807899,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.332386475,-0.245629699,0.586825687,-0.102848416,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.330476913,-0.323588076,0.045147946,-0.107580214,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.328472053,-0.409547572,-0.485611666,-0.113828307,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.326372473,-0.422722728,-0.512005982,-0.120994734,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.324178777,-0.349158083,-0.004315655,-0.127606838,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.321891599,-0.254559285,0.576125435,-0.132669744,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.319511599,-0.223884184,0.701076858,-0.136579577,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.317039462,-0.283233553,0.261051887,-0.14075781,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.314475902,-0.375854766,-0.334022465,-0.146342921,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.311821657,-0.414320532,-0.531691999,-0.153142246,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.309077493,-0.360909796,-0.144900714,-0.159807689,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.306244202,-0.262288984,0.476029234,-0.165073739,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.3033226,-0.206607809,0.765480581,-0.168919577,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.300313531,-0.242455558,0.462565341,-0.172586821,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.29721786,-0.334189079,-0.149017492,-0.177436616,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.294036483,-0.3947037,-0.501814988,-0.183696835,-0.34899011,-0.32003365,0.022993678,-0.261834226,23234
0.290770315,-0.365517665,-0.266335382,-0.190251224,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.287420298,-0.270540809,0.346017242,-0.195664342,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.283987399,-0.194092808,0.777305417,-0.199499976,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.280472608,-0.203380927,0.636021974,-0.202720883,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.276876938,-0.286710852,0.057038476,-0.206802341,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.273201426,-0.364239306,-0.422396508,-0.212374507,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.269447131,-0.361382514,-0.35660268,-0.218641789,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.265615137,-0.27738914,0.198774161,-0.224113061,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.261706549,-0.186032032,0.737921218,-0.227971368,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.257722493,-0.167782803,0.769899262,-0.230823812,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.253664119,-0.235827616,0.270008527,-0.234142192,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.249532597,-0.323944923,-0.297503795,-0.238908654,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.245329117,-0.347390305,-0.406271624,-0.244711549,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.241054893,-0.280811176,0.04825014,-0.250122758,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.236711157,-0.181556932,0.652666019,-0.254009567,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.232299162,-0.136953289,0.85571256,-0.256574976,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.227820179,-0.18401656,0.475086135,-0.25916997,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.2232755,-0.275422176,-0.13494921,-0.263050358,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.218666436,-0.323015848,-0.409271726,-0.268221144,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.213994316,-0.278863397,-0.091473524,-0.273430889,-0.357253887,-0.293184516,-0.083628773,-0.376006623,23234
0.209260488,-0.179322427,0.53039799,-0.277321272,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.204466315,-0.111616528,0.888668375,-0.279674936,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.199613182,-0.13364355,0.657952245,-0.281614353,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.194702486,-0.220745843,0.054309939,-0.284568881,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.189735645,-0.288381653,-0.363398498,-0.288959695,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.184714091,-0.269853711,-0.207327777,-0.293811655,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.179639271,-0.177631695,0.382768364,-0.297648959,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.174512649,-0.091888979,0.868025028,-0.299851134,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.169335704,-0.086792938,0.805895001,-0.30122265,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.164109928,-0.162317148,0.257023582,-0.303252487,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.158836828,-0.244267037,-0.270509439,-0.306744371,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.153517925,-0.25249541,-0.288316994,-0.311077071,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.148154753,-0.174590788,0.223273474,-0.314774803,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.142748858,-0.077289869,0.797132199,-0.316863338,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.137301798,-0.045121521,0.908803116,-0.317765007,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.131815146,-0.102692753,0.458685441,-0.31890973,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.126290482,-0.192066578,-0.136394713,-0.321419709,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.120729401,-0.226030454,-0.326413204,-0.32507705,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.115133505,-0.168280549,0.066161641,-0.328523493,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.109504408,-0.066800778,0.683146406,-0.330508609,-0.268288157,0.118606737,-0.180475023,-0.40847115,23234
0.103843735,-0.009748089,0.959953978,-0.331038891,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.098153116,-0.044402854,0.644671564,-0.331371249,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.092434193,-0.133701006,0.029667406,-0.332856917,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.086688615,-0.190312068,-0.317211952,-0.335698651,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.080918039,-0.156931904,-0.074717853,-0.338763868,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.075124129,-0.058969389,0.536445265,-0.340625507,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.069308555,0.018812868,0.956533866,-0.340873665,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.063472996,0.010227349,0.801390319,-0.340492082,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.057619133,-0.071487413,0.215635057,-0.340953346,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.051748654,-0.145839818,-0.260297356,-0.342864679,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.045863253,-0.139090354,-0.187031816,-0.345409363,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.039964627,-0.052048915,0.369787357,-0.347097355,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.034054476,0.040668256,0.899849008,-0.347134981,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.028134505,0.059238838,0.917352402,-0.346154417,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.022206421,-0.007978861,0.407649734,-0.345632277,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.016271933,-0.093744148,-0.159287159,-0.346531857,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.010332753,-0.1137563,-0.260957132,-0.348417343,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
0.004390593,-0.044161832,0.197284764,-0.349854385,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
-0.001552833,0.056513151,0.795210812,-0.349728746,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
-0.007495811,0.101170004,0.984075747,-0.348270664,-0.139018123,0.539280358,-0.255756957,-0.373324509,23234
-0.013436627,0.054214066,0.591130334,-0.346843144,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.019373569,-0.035721352,-0.021554036,-0.346688806,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.025304924,-0.080489784,-0.289972347,-0.347787449,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.031228982,-0.033474634,0.033270232,-0.348874669,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.037144034,0.067550162,0.651504499,-0.348604422,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.294035713,0.13514775,0.99675337,-0.346786666,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.290769525,0.112605826,0.751927266,-0.344562216,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.287419489,0.026076102,0.142354713,-0.343354034,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.28398657,-0.039471026,-0.27138373,-0.343559145,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.280471759,-0.018369427,-0.108850697,-0.344183818,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.27687607,0.075368067,0.480475615,-0.343757434,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.273200539,0.160931443,0.95463102,-0.341684819,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.269446226,0.165008309,0.877444762,-0.338793735,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.265614214,0.089185425,0.31955296,-0.336574145,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.261705607,0.008488307,-0.206543819,-0.335808688,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.257721533,0.002401579,-0.217671093,-0.335853485,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.253663142,0.081789651,0.295791291,-0.33523051,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.249531602,0.178906512,0.861064608,-0.332986891,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.245328106,0.209679586,0.95764204,-0.329571417,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.241053865,0.15100417,0.495840472,-0.326422392,-0.042402029,0.565205346,-0.30130005,-0.317183609,23234
-0.236710112,0.061984291,-0.100745009,-0.324645752,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.2322981,0.029591253,-0.284692198,-0.323998789,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.227819102,0.08870114,0.111951084,-0.323113839,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.223274407,0.190028436,0.723252872,-0.32075627,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.218665328,0.245437445,0.985833578,-0.316960187,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.213993194,0.208972392,0.656834979,-0.312997693,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.20925935,0.119107512,0.037203359,-0.310209962,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.204465164,0.063372592,-0.30499867,-0.308774834,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.199612016,0.09787707,-0.056865847,-0.307543997,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.194701307,0.195721874,0.551666575,-0.305099451,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.189734453,0.271728915,0.959224767,-0.301057948,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.184712886,0.260752047,0.789121372,-0.296424105,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.179638054,0.177570774,0.195680699,-0.292667545,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.17451142,0.103300684,-0.277645739,-0.29037254,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.169334463,0.110814818,-0.197925421,-0.288701659,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.164108675,0.197743208,0.35921967,-0.286166549,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.158835564,0.288650503,0.879140214,-0.281997191,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.15351665,0.304389595,0.881326469,-0.27685075,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.148153468,0.23486782,0.361187424,-0.27220829,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.142747562,0.148324849,-0.205727496,-0.269014034,0.009791131,0.232230169,-0.312972901,-0.263426539,23234
-0.137300493,0.128592203,-0.300945614,-0.266808204,0.069191667,-0.034357723,-0.289890553,-0.189438817,23234
